Name,Duration_(s),Source_Counts(ph)_(0.2-5_MeV),Asymmetry,Coverage,Background_Counts,MDP99_(%),Class,Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Start_Time_(MJD),Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV),StarttimeMJD,EndtimeMJD,Threshold,QuiescentBkg,QuiescentBkgErr,ThresholdPercent
4FGL J1224.9+2122,3024000.0,44291.107368106634,-0.4,0.050505050505050504,756000.0,28.88307941599122,FSRQ,10547.898838932253,0.0034880617853611947,55351.50001157408,0.0009548589999039818,0.005465742749788475,55000.0,55700.0,1.7e-06,7.442709677419354e-07,6.862208623892679e-09,0.5
4FGL J1224.9+2122,604800.0,5430.428834008289,0.0,0.010101010101010102,151200.0,104.21733882649133,FSRQ,1293.2531471178897,0.0021383153887531248,55477.50001157408,0.0009548589999039818,0.0021383153887531248,55000.0,55700.0,1.7e-06,7.442709677419354e-07,6.862208623892679e-09,0.5
4FGL J1224.9+2122,1209600.0,5602.613162891481,0.5,0.023809523809523808,302400.0,141.6519641285233,FSRQ,1334.258734709433,0.0011030578163933804,56527.50001157408,0.0005994940527834903,0.0013455740738983078,56400.0,57000.0,8e-07,5.261878048780488e-07,7.17983377692725e-09,0.5
4FGL J1224.9+2122,604800.0,2728.4593653797747,0.0,0.011904761904761904,151200.0,205.6259910778436,FSRQ,649.7808495275252,0.0010743730977637652,56555.50001157408,0.0005994940527834903,0.0010743730977637652,56400.0,57000.0,8e-07,5.261878048780488e-07,7.17983377692725e-09,0.5
4FGL J1224.9+2122,1209600.0,5305.926319277369,0.0,0.023809523809523808,302400.0,149.50053711187874,FSRQ,1263.6029530132357,0.0010446452984567095,56646.50001157408,0.0005994940527834903,0.0010639422909893596,56400.0,57000.0,8e-07,5.261878048780488e-07,7.17983377692725e-09,0.5
4FGL J1224.9+2122,1814400.0,10145.63045573256,0.6666666666666666,0.03571428571428571,453600.0,95.98357314729918,FSRQ,2416.175391932448,0.001331666331532434,56681.50001157408,0.0005994940527834903,0.0017210831177769054,56400.0,57000.0,8e-07,5.261878048780488e-07,7.17983377692725e-09,0.5
4FGL J1224.9+2122,2419200.0,20264.77101471386,0.25,0.047619047619047616,604800.0,55.79006250879809,FSRQ,4826.042231927735,0.0019948917956050492,56954.50001157408,0.0005994940527834903,0.0034213046220049996,56400.0,57000.0,8e-07,5.261878048780488e-07,7.17983377692725e-09,0.5
4FGL J1229.0+0202,2419200.0,94793.5747558337,0.75,0.034482758620689655,604800.0,12.617695495428649,FSRQ,22485.518820004327,0.009294609300597027,54714.50001157408,0.005865082127424696,0.011462520853283198,54500.0,55500.0,1e-06,6.018198198198198e-07,6.482875794848192e-09,0.5
4FGL J1229.0+0202,604800.0,23719.57187813534,0.0,0.008620689655172414,151200.0,25.214385839575865,FSRQ,5626.4032793576525,0.009302915475128393,54938.50001157408,0.005865082127424696,0.009302915475128393,54500.0,55500.0,1e-06,6.018198198198198e-07,6.482875794848192e-09,0.5
4FGL J1229.0+0202,1209600.0,94666.50562077228,-0.5,0.017241379310344827,302400.0,9.518561448329804,FSRQ,22455.37737386492,0.018564300077599967,55057.50001157408,0.005865082127424696,0.024170967886271093,54500.0,55500.0,1e-06,6.018198198198198e-07,6.482875794848192e-09,0.5
