4FGL_name	redshift	SED type	nu_sync
4FGL J1649.4+5235	-3333	ISP	2.51188646E14
4FGL J1649.6+0411	-3333	LSP	6.7608296E12
4FGL J1650.7+0831	1.965	LSP	1.1481536E13
4FGL J1650.9+0429	-3333		0.0
4FGL J1651.6+7219	-3333	HSP	8.9125092E15
4FGL J1652.7+4024	0.24	HSP	2.72270137E15
4FGL J1653.8+3945	0.033	HSP	2.81838304E15
4FGL J1656.0+2047	-3333	LSP	2.18776168E12
4FGL J1656.9-2010	0.46		0.0
4FGL J1657.0+6010	0.623	LSP	5.4954086E12
4FGL J1657.7-6120	-3333		0.0
4FGL J1657.7+4808	1.669	LSP	3.63078065E12
4FGL J1657.7+0738	0.621	LSP	4.4926249E12
4FGL J1658.4+6150	0.374326		0.0
4FGL J1659.0+2627	0.793134	LSP	5.7543993E13
4FGL J1700.0+6830	0.301	LSP	1.79473366E13
4FGL J1701.0+6613	-3333		0.0
4FGL J1701.3+3956	-3333	LSP	3.5892194E13
4FGL J1702.2+2642	-3333	LSP	5.2480746E13
4FGL J1702.6+3114	0.47		0.0
4FGL J1703.6-6213	1.755	LSP	4.7973343E12
4FGL J1704.1+7647	-3333	LSP	1.0E12
4FGL J1704.2+1234	0.45	LSP	6.1659498E13
4FGL J1704.5-0527	-3333	ISP	5.8210323E14
4FGL J1705.0+7134	0.35	ISP	7.9432823E14
4FGL J1705.3-6946	-3333	LSP	2.51188415E13
4FGL J1705.4+5436	-3333		0.0
4FGL J1705.5-7423	-3333		0.0
4FGL J1706.1+1000	-3333		0.0
4FGL J1706.8+3004	0.425	ISP	1.25892538E14
4FGL J1706.9+4543	0.648	LSP	2.81838292E13
4FGL J1707.1-1931	-3333		0.0
4FGL J1707.5+1649	0.291	LSP	2.66072511E13
4FGL J1707.9+0016	-3333	LSP	5.1880005E13
4FGL J1709.7+4318	1.027	LSP	1.28824954E13
4FGL J1710.1-2030	-3333		0.0
4FGL J1711.1+0242	-3333	HSP	2.60016504E16
4FGL J1712.7+2932	0.42	HSP	2.34422885E15
4FGL J1713.7+8844	-3333	ISP	1.69824366E14
4FGL J1714.0-2029	-3333	HSP	1.99526228E16
4FGL J1715.0+2616	-3333		0.0
4FGL J1715.8+2151	0.358	LSP	5.3088443E12
4FGL J1716.1+6836	0.777		0.0
4FGL J1716.6-6707	-3333		0.0
4FGL J1717.3-6045	-3333	LSP	9.3325435E12
4FGL J1717.5-8114	0.073	LSP	1.0964782E13
4FGL J1719.2+1745	0.137	LSP	2.75422873E13
4FGL J1719.3+1205	-3333	ISP	4.57088203E14
4FGL J1720.2+3824	0.45253	LSP	1.81970089E12
4FGL J1722.6+6104	2.058	LSP	2.76375798E12
4FGL J1722.7+1014	0.732	LSP	7.9432825E12
4FGL J1723.6-7714	-3333	LSP	4.6773515E13
4FGL J1724.1+3304	0.548	LSP	7.9432825E12
4FGL J1724.2+4005	1.049	LSP	4.5708817E12
4FGL J1724.2-6501	0.014428	LSP	4.0926064E13
4FGL J1724.9+7654	0.68	LSP	1.24451459E13
4FGL J1725.0+1152	0.18	HSP	2.51188639E15
4FGL J1725.4+5254	-3333		0.0
4FGL J1725.5+5851	0.2974	ISP	1.31825674E14
4FGL J1727.2+0644	-3333		0.0
4FGL J1727.4+4530	0.717	LSP	2.78612122E12
4FGL J1727.9-0654	-3333		0.0
4FGL J1728.0+1216	0.583	LSP	5.3088443E12
4FGL J1728.3+5013	0.055	HSP	2.18776164E16
4FGL J1728.4+0427	0.293	LSP	2.880713E13
4FGL J1728.5-7303	-3333		0.0
4FGL J1728.6-7448	-3333		0.0
4FGL J1730.6+0024	1.335	LSP	7.3282455E12
4FGL J1730.6+3805	-3333		0.0
4FGL J1730.8+3715	0.204	ISP	1.12201843E14
4FGL J1733.0-1305	0.902	LSP	4.21696504E12
4FGL J1733.4+1521	-3333	LSP	2.51188415E13
4FGL J1733.4+5428	0.416801	ISP	2.51188646E14
4FGL J1733.6-6054	-3333	LSP	5.9566214E13
4FGL J1734.0+0805	-3333		0.0
4FGL J1734.3+3858	0.976	LSP	4.26579513E12
4FGL J1735.0-0132	-3333		0.0
4FGL J1735.4-1118	-3333		0.0
4FGL J1735.8-5932	-3333	LSP	6.7608296E12
4FGL J1736.0+2033	-3333	HSP	1.20226443E18
4FGL J1736.6+0628	2.387		0.0
4FGL J1738.0+8717	-3333		0.0
4FGL J1738.0+0236	-3333		0.0
4FGL J1738.2+4000	-3333	ISP	1.17489753E14
4FGL J1738.3+3228	0.126	ISP	6.0255962E14
4FGL J1738.8+3822	-3333		0.0
4FGL J1739.5+4955	1.545	LSP	1.37246099E13
4FGL J1740.0+4737	0.9519	LSP	7.5857757E12
4FGL J1740.5+5211	1.381	LSP	1.31825674E13
4FGL J1740.6+5346	-3333	LSP	8.9125093E13
4FGL J1741.1+7226	0.22	ISP	4.67735125E14
4FGL J1741.2+5739	-3333	ISP	1.64058976E14
4FGL J1741.9+2555	-3333		0.0
4FGL J1742.5+5944	0.4	LSP	7.0794575E13
4FGL J1743.9+3747	1.958	LSP	8.9125091E12
4FGL J1744.0+1935	0.084	HSP	1.73780081E17
4FGL J1744.2-0353	1.057	LSP	5.3088443E12
4FGL J1744.4+1851	-3333	HSP	1.77827945E16
4FGL J1744.6-5713	-3333	ISP	1.33352141E14
4FGL J1744.8+5540	-3333		0.0
4FGL J1745.1+4731	-3333	LSP	1.77827941E13
4FGL J1745.4-0753	-3333	LSP	1.51356126E13
4FGL J1745.6+3950	0.267		0.0
4FGL J1746.8-5235	-3333	LSP	5.0118724E13
4FGL J1747.1-5453	-3333	LSP	5.5207745E13
4FGL J1747.2+4937	0.46	HSP	2.81838288E16
4FGL J1747.4+2330	2.203		0.0
4FGL J1747.4+2759	-3333	LSP	4.31519302E12
4FGL J1747.6-5308	-3333		0.0
4FGL J1747.9+4704	1.484		0.0
4FGL J1748.0+3403	2.763	LSP	1.30316679E13
4FGL J1748.1+2702	-3333	HSP	1.07151931E15
4FGL J1748.6+7005	0.77	ISP	1.25892538E14
4FGL J1749.0+4321	-3333	LSP	1.51356126E13
4FGL J1750.2+4704	0.172974	ISP	3.34965137E14
4FGL J1751.5+0938	0.322	LSP	7.9432825E12
4FGL J1751.6+2921	-3333		0.0
4FGL J1752.1+4531	-3333	LSP	5.0118724E13
4FGL J1753.4-5913	-3333		0.0
4FGL J1753.6-5014	-3333	LSP	2.51188646E13
4FGL J1753.7+2847	1.118	LSP	1.20226447E12
4FGL J1754.2+3212	-3333	ISP	3.16227772E14
4FGL J1754.5-6425	1.255		0.0
4FGL J1754.7+3444	0.016281		0.0
4FGL J1756.3+5522	0.47		0.0
4FGL J1756.6+1553	0.547	LSP	1.44543979E13
4FGL J1756.9+1531	-3333		0.0
4FGL J1757.0+7032	0.407		0.0
4FGL J1758.2+6532	-3333	ISP	1.46217716E14
4FGL J1758.3+1429	-3333	LSP	5.4954086E13
4FGL J1759.1-4822	-3333		0.0
4FGL J1800.1+2812	-3333	HSP	1.02329297E17
4FGL J1800.1+7037	-3333	ISP	3.01995156E14
4FGL J1800.6+7828	0.68	LSP	1.79473366E13
4FGL J1801.5+4404	0.663	LSP	4.7315126E12
4FGL J1801.5+2123	-3333	LSP	5.9566214E13
4FGL J1801.8+2951	-3333	ISP	4.57088036E14
4FGL J1803.4-6510	1.1991	LSP	3.54813398E12
4FGL J1803.5+2756	-3333	ISP	3.71534972E14
4FGL J1803.9+0342	1.42	LSP	7.2443536E12
4FGL J1806.2+6143	-3333	LSP	1.49623564E13
4FGL J1806.3+5345	-3333	ISP	1.29419587E14
4FGL J1806.8+6949	0.05	LSP	7.7624714E13
4FGL J1806.9-8038	-3333	LSP	4.4668357E12
4FGL J1807.2+6429	-3333	ISP	5.8210323E14
4FGL J1807.9-6412	1.016	LSP	3.27340707E12
4FGL J1807.9+4650	-3333	LSP	6.9183098E13
4FGL J1808.1-5013	1.606	LSP	1.41253752E12
4FGL J1808.2+3500	-3333	ISP	5.6234131E14
4FGL J1808.8+2419	-3333	HSP	2.51188639E15
4FGL J1808.8+3522	0.1412		0.0
4FGL J1809.3+2042	-3333		0.0
4FGL J1809.7+2910	-3333		0.0
4FGL J1810.7+5335	-3333	HSP	9.9999999E14
4FGL J1811.0+1608	-3333	ISP	3.10813596E14
4FGL J1811.3+0340	-3333	HSP	1.07151929E16
4FGL J1812.9+4249	-3333	LSP	9.817479E13
4FGL J1813.5+3144	0.117	HSP	1.12201846E15
4FGL J1813.6+0614	-3333	LSP	1.49623564E13
4FGL J1814.0+3828	0.2754	HSP	8.9125092E15
4FGL J1814.2+4114	1.564	LSP	8.9125091E12
4FGL J1814.4+2953	1.351		0.0
4FGL J1816.9-4942	1.7	LSP	9.3325435E12
4FGL J1818.6+0903	0.354	LSP	1.39636832E13
4FGL J1819.1+2133	-3333	ISP	1.79887088E14
4FGL J1820.3+3624	-3333	HSP	7.3282455E15
4FGL J1821.6+6819	1.692	LSP	5.4512992E12
4FGL J1822.0+1600	-3333		0.0
4FGL J1823.3-3720	-3333		0.0
4FGL J1823.5+6858	-3333	ISP	1.12201843E14
4FGL J1824.1+5651	0.663	LSP	1.44543979E13
4FGL J1824.5+4311	0.487	HSP	3.50751871E17
4FGL J1825.1-5231	-3333	LSP	1.18850218E13
4FGL J1826.0-5037	-3333		0.0
4FGL J1827.5+2015	-3333	LSP	2.57039574E13
4FGL J1827.6-4029	-3333		0.0
4FGL J1828.0+2634	-3333	ISP	1.09647822E14
4FGL J1828.7+3230	-3333		0.0
4FGL J1829.1+2729	-3333	LSP	4.5185594E12
4FGL J1829.2-5813	1.531		0.0
4FGL J1829.3+5402	-3333	HSP	1.41253757E15
4FGL J1829.5+4845	0.695	LSP	9.8287883E12
4FGL J1829.9+3934	-3333		0.0
4FGL J1830.0-5225	-3333	LSP	5.4954086E13
4FGL J1830.0+1324	-3333	ISP	2.45470887E14
4FGL J1830.2-4443	-3333	LSP	4.4668357E12
4FGL J1831.9+3820	0.216		0.0
4FGL J1832.6-5658	-3333	ISP	1.12979593E14
4FGL J1834.2+3136	0.594	LSP	3.01995173E13
4FGL J1834.7-5858	-3333	LSP	8.0352615E12
4FGL J1836.4+3137	-3333	ISP	6.3095734E14
4FGL J1836.5+1948	-3333	LSP	9.5499261E13
4FGL J1837.0+5347	-3333	LSP	1.51356126E13
4FGL J1838.0-5959	-3333	ISP	2.51188646E14
4FGL J1838.4-6023	0.12		0.0
4FGL J1838.5+5733	0.146		0.0
4FGL J1838.8+4802	0.3	HSP	5.7809605E15
4FGL J1838.9-3457	0.5	LSP	3.54813398E12
4FGL J1839.6-7107	1.356	LSP	3.22106871E12
4FGL J1840.3-3037	-3333		0.0
4FGL J1840.5+3707	-3333	LSP	2.5703948E12
4FGL J1840.6-5545	-3333		0.0
4FGL J1841.0+6115	-3333		0.0
4FGL J1841.3+2909	-3333	HSP	1.65006104E16
4FGL J1841.8+3218	-3333	HSP	7.2443595E15
4FGL J1842.3+6810	0.472	LSP	7.3282455E12
4FGL J1842.4-5840	0.421		0.0
4FGL J1842.4+7613	-3333		0.0
4FGL J1843.4-4835	0.1108		0.0
4FGL J1844.8-3248	-3333	ISP	1.04712855E14
4FGL J1844.9+5709	-3333		0.0
4FGL J1846.7+7238	-3333	HSP	1.62181012E15
4FGL J1847.6+5219	-3333		0.0
4FGL J1848.1-4230	-3333	HSP	2.01836641E16
4FGL J1848.4+3217	0.798	LSP	1.53992655E13
4FGL J1848.5+6537	0.364		0.0
4FGL J1848.5+3243	0.981	LSP	6.7608296E12
4FGL J1848.6-2711	-3333		0.0
4FGL J1848.9+4247	-3333	ISP	8.3176377E14
4FGL J1849.2+6705	0.657	LSP	1.3899526E13
4FGL J1849.3-6447	-3333		0.0
4FGL J1849.4+2745	-3333	LSP	3.9810719E13
4FGL J1849.4-4313	-3333	LSP	2.08929607E13
4FGL J1850.5+2631	-3333	HSP	8.5113802E15
4FGL J1851.5+3406	-3333	LSP	3.15500454E13
4FGL J1852.4+4856	1.25	LSP	8.6099378E12
4FGL J1853.8+6714	0.212	HSP	7.0794579E15
4FGL J1854.6-6007	-3333		0.0
4FGL J1855.4+7350	0.461	ISP	4.41570923E14
4FGL J1855.8-2028	-3333		0.0
4FGL J1857.8+3544	-3333		0.0
4FGL J1858.1+7318	-3333		0.0
4FGL J1858.3-2511	-3333	LSP	3.75837399E12
4FGL J1858.3+4321	0.1356	LSP	5.1582216E12
4FGL J1858.7+5708	0.077		0.0
4FGL J1901.0+6208	-3333		0.0
4FGL J1901.0-1739	-3333	LSP	3.50751923E12
4FGL J1901.7-5140	-3333		0.0
4FGL J1902.8+3201	0.635	ISP	3.23593842E14
4FGL J1902.9-6748	0.255	LSP	6.9183099E12
4FGL J1903.2+5540	-3333	LSP	4.2072661E13
4FGL J1904.1+3627	0.078		0.0
4FGL J1906.7+5419	-3333		0.0
4FGL J1909.5+3511	-3333		0.0
4FGL J1909.7-2140	-3333	LSP	5.3088443E12
4FGL J1910.0-2453	-3333	LSP	1.73780081E13
4FGL J1911.2-2006	1.119	LSP	6.7608296E12
4FGL J1911.4-1908	0.138		0.0
4FGL J1912.4-1222	-3333		0.0
4FGL J1912.4+3738	1.104	LSP	5.3088443E12
4FGL J1912.7-1250	-3333		0.0
4FGL J1913.0-8009	1.756	LSP	2.51188635E12
4FGL J1913.4-3629	-3333	LSP	1.21618605E13
4FGL J1913.9+4439	-3333	HSP	4.41570446E15
4FGL J1916.7-1516	-3333	LSP	6.2373484E12
4FGL J1917.7-6442	-3333		0.0
4FGL J1917.7-1921	0.137	HSP	1.12201846E15
4FGL J1917.7-6930	-3333		0.0
4FGL J1918.1+3752	-3333	HSP	1.21618602E16
4FGL J1918.2-4111	-3333	LSP	7.943282E13
4FGL J1919.4-4550	2.47	HSP	4.32513515E15
4FGL J1921.3-1231	-3333		0.0
4FGL J1921.7+5817	-3333		0.0
4FGL J1921.8-1607	-3333	ISP	5.12861374E14
4FGL J1922.5-7453	-3333	HSP	7.9432822E15
4FGL J1923.4-2503	-3333		0.0
4FGL J1923.5-2104	0.874	LSP	9.885531E12
4FGL J1924.2-1549	-3333		0.0
4FGL J1924.3-5458	-3333	LSP	1.51356126E13
4FGL J1924.8-2914	0.353	LSP	2.23872103E12
4FGL J1925.1-3358	1.523	LSP	8.9125091E12
4FGL J1925.1-1019	-3333		0.0
4FGL J1925.8-2220	-3333	LSP	6.7608296E12
4FGL J1926.8+6154	-3333	HSP	1.00000003E16
4FGL J1927.5+6117	-3333	LSP	1.58489316E13
4FGL J1929.4+6146	0.2117	ISP	7.0794577E14
4FGL J1931.3-1556	-3333		0.0
4FGL J1931.5+5229	-3333	LSP	1.65958795E13
4FGL J1933.2-4539	0.652	LSP	1.94984464E12
4FGL J1933.9-1025	-3333		0.0
4FGL J1934.2+6002	-3333	HSP	3.98107176E15
4FGL J1934.3-2419	-3333	HSP	1.25892546E16
4FGL J1934.3+6541	1.687	LSP	1.77827941E13
4FGL J1934.5+6139	1.749	LSP	1.73780081E13
4FGL J1936.9-4720	0.265		0.0
4FGL J1937.0+8354	-3333	LSP	3.54813398E12
4FGL J1937.2-3958	0.965	LSP	3.29230451E12
4FGL J1937.2-4217	-3333		0.0
4FGL J1939.5-1525	1.657	LSP	1.47910833E12
4FGL J1939.8-4928	-3333	ISP	1.73780081E14
4FGL J1941.3-6210	-3333	LSP	8.9639617E12
4FGL J1941.7+7218	1.1	LSP	4.5185594E12
4FGL J1942.5-5827	-3333	ISP	1.41253757E14
4FGL J1942.8-3512	0.0505	LSP	7.8523562E13
4FGL J1943.6-0533	-3333		0.0
4FGL J1943.9-2705	-3333		0.0
4FGL J1944.4-4523	-3333		0.0
4FGL J1944.9-2143	0.41		0.0
4FGL J1945.1-4007	-3333	LSP	8.3176379E13
4FGL J1945.5-0153	-3333	LSP	3.27340707E12
4FGL J1946.0-3112	-3333		0.0
4FGL J1949.2+7250	-3333	LSP	8.0352562E12
4FGL J1949.5+7311	-3333	LSP	2.08929607E13
4FGL J1949.9-6134	-3333	LSP	7.0794642E13
4FGL J1950.0-7321	-3333	LSP	3.09029377E13
4FGL J1950.6-5547	-3333		0.0
4FGL J1951.2-0951	-3333	LSP	4.7863043E12
4FGL J1951.8-0511	1.083	LSP	1.58489313E12
4FGL J1953.0+7651	-3333	ISP	1.16144858E14
4FGL J1953.0-7025	-3333		0.0
4FGL J1954.6-1122	0.683	LSP	4.4668357E12
4FGL J1954.9-5640	0.221	HSP	7.9432822E15
4FGL J1955.1-1604	-3333	HSP	7.0794579E15
4FGL J1955.4+5132	1.214	LSP	4.4668357E12
4FGL J1955.7+0214	-3333		0.0
4FGL J1956.1+0234	-3333		0.0
4FGL J1957.1-3231	1.242	LSP	2.95120929E12
4FGL J1958.0-3845	0.63	LSP	3.8725765E12
4FGL J1958.1-0711	-3333		0.0
4FGL J1958.3-3010	0.119		0.0
4FGL J1959.1-4247	2.174	LSP	1.0964782E13
4FGL J1959.7-4725	-3333	HSP	2.2387211E15
4FGL J2000.0+6508	0.047	HSP	9.0364952E15
4FGL J2000.3-2930	0.652		0.0
4FGL J2000.6-1328	0.222	LSP	1.0964782E13
4FGL J2000.9-1748	0.652	LSP	4.21696504E12
4FGL J2001.5-0818	-3333		0.0
4FGL J2001.7+7040	0.254	ISP	1.4454397E14
4FGL J2001.9-5737	-3333		0.0
4FGL J2002.4-7119	-3333		0.0
4FGL J2002.6+6302	-3333	HSP	2.18776164E16
4FGL J2005.1+7003	-3333	HSP	5.7543993E16
4FGL J2005.2-1822	0.868	LSP	4.12097525E12
4FGL J2005.5+7752	0.342	LSP	2.39883298E13
4FGL J2005.8+6424	1.574	LSP	2.14289062E12
4FGL J2005.9-2309	0.83	LSP	5.4954086E12
4FGL J2007.2-1433	-3333		0.0
4FGL J2007.2+6607	1.325	LSP	3.67282304E12
4FGL J2007.3-7728	-3333	LSP	6.7608296E12
4FGL J2007.9-4432	0.24	LSP	2.0417379E13
4FGL J2009.4-4849	0.071	HSP	1.99526236E15
4FGL J2010.0+0726	0.762	LSP	2.29614866E13
4FGL J2010.0+7229	-3333	LSP	9.3325435E12
4FGL J2011.6-1546	1.178	LSP	4.32513824E12
4FGL J2012.2-1646	-3333	LSP	1.01157941E13
4FGL J2013.0-3717	-3333	LSP	7.5857754E13
4FGL J2013.0-3828	-3333	ISP	1.07151868E14
4FGL J2014.3-0047	0.23		0.0
4FGL J2014.5+0648	0.341	HSP	5.6885296E15
4FGL J2015.0+1621	-3333		0.0
4FGL J2015.2-0137	-3333	LSP	6.3095733E13
4FGL J2015.3-1432	-3333		0.0
4FGL J2015.4+6556	2.845	LSP	4.26579526E11
4FGL J2016.3-2331	-3333		0.0
4FGL J2016.3-0903	0.367	ISP	3.98107162E14
4FGL J2017.5-4113	-3333	HSP	1.38038424E16
4FGL J2017.5-3753	0.598	LSP	5.1522867E12
4FGL J2021.4-2048	-3333		0.0
4FGL J2021.9+0629	-3333	ISP	4.46683578E14
4FGL J2022.0-7224	-3333		0.0
4FGL J2022.3-4513	-3333	ISP	4.5185596E14
4FGL J2022.5+7612	0.594	LSP	2.88403153E13
4FGL J2023.6-1139	0.698	LSP	6.2373484E12
4FGL J2023.6-0123	-3333	LSP	3.03738598E12
4FGL J2023.8-4828	-3333	ISP	2.51188646E14
4FGL J2024.4-0847	-3333	ISP	3.7153524E14
4FGL J2024.6-3252	1.465	LSP	9.885531E12
4FGL J2024.7-2328	-3333		0.0
4FGL J2024.8-6459	-3333	LSP	6.2373484E12
4FGL J2025.2+0317	2.21	LSP	2.95120929E12
4FGL J2025.3-2231	-3333	LSP	7.7624714E13
4FGL J2025.6-0735	1.388	LSP	4.15910619E12
4FGL J2026.0-2845	0.884	LSP	6.2517268E11
4FGL J2026.1+7645	-3333	ISP	3.38844164E14
4FGL J2029.1-1839	-3333		0.0
4FGL J2030.2-0620	0.667	LSP	1.77827941E13
4FGL J2030.4-0502	0.543	LSP	1.34276501E13
4FGL J2030.5-1439	0.234		0.0
4FGL J2030.8-6959	-3333		0.0
4FGL J2030.9-1621	-3333	ISP	2.48313316E14
4FGL J2030.9+1935	-3333	HSP	6.3095732E15
4FGL J2031.1-2615	-3333	LSP	5.7213693E12
4FGL J2031.2-4121	-3333		0.0
4FGL J2031.8+1619	-3333	ISP	1.09647822E14
4FGL J2032.0+1219	1.215	LSP	3.63078065E12
4FGL J2033.7+6308	-3333	LSP	1.73780081E13
4FGL J2034.6+1154	0.607	LSP	1.34896293E13
4FGL J2034.8-4200	-3333	HSP	4.6238104E15
4FGL J2034.9-0450	-3333	LSP	2.16271862E13
4FGL J2035.4+1056	0.601	LSP	1.0964782E13
4FGL J2036.4+6553	-3333	ISP	2.66072503E14
4FGL J2036.9-3329	0.23	ISP	8.5113803E14
4FGL J2037.9-0504	-3333		0.0
4FGL J2039.0-1046	-3333	LSP	3.5277679E13
4FGL J2039.3+2150	-3333	LSP	8.6099378E12
4FGL J2040.0-5737	-3333	LSP	3.84591777E12
4FGL J2040.0+1237	-3333	ISP	3.71534972E14
4FGL J2040.1-4621	-3333		0.0
4FGL J2040.2-7115	0.161769		0.0
4FGL J2040.2-2506	1.574		0.0
4FGL J2040.5-1705	-3333	LSP	4.16869384E12
4FGL J2041.8-7319	-3333	HSP	6.4565422E15
4FGL J2041.9-3735	0.098555	HSP	5.7543993E16
4FGL J2042.1+2427	0.104	HSP	6.0255958E17
4FGL J2042.6+1629	-3333		0.0
4FGL J2042.7-5415	-3333		0.0
4FGL J2042.7-0155	-3333		0.0
4FGL J2043.7+0000	-3333		0.0
4FGL J2044.0+1036	-3333	ISP	1.92752495E14
4FGL J2045.1-2346	-3333	ISP	3.98107162E14
4FGL J2046.6-1012	-3333	HSP	9.9999999E14
4FGL J2046.8-4258	-3333		0.0
4FGL J2047.1-7400	0.526	LSP	1.84077202E13
4FGL J2047.9-3122	-3333		0.0
4FGL J2048.6-6804	-3333	ISP	3.98107162E14
4FGL J2049.0+1647	-3333		0.0
4FGL J2049.7-0036	0.25		0.0
4FGL J2049.9+1002	-3333	LSP	1.14815363E12
4FGL J2049.9-2453	-3333	ISP	2.72270124E14
4FGL J2050.0+0408	-3333	LSP	2.0417379E13
4FGL J2050.4-2627	1.633	LSP	6.5313057E12
4FGL J2052.2-5533	-3333		0.0
4FGL J2052.5+0810	-3333		0.0
4FGL J2054.0+7024	-3333	LSP	4.216965E13
4FGL J2054.8+0015	0.151	LSP	6.2373484E12
4FGL J2055.4-0020	0.44	HSP	4.57088184E17
4FGL J2055.4-0504	0.342	ISP	3.01995156E14
4FGL J2056.2-4714	1.489	LSP	4.4977986E12
4FGL J2056.4-4904	-3333		0.0
4FGL J2056.5-0202	-3333	LSP	2.45470887E13
4FGL J2056.7-3209	-3333	LSP	4.7863012E12
4FGL J2057.4-0723	1.875	LSP	2.75422878E12
4FGL J2058.8-1442	0.07775		0.0
4FGL J2059.1-4103	-3333	HSP	4.46683202E15
4FGL J2100.0+2103	-3333	LSP	2.0417379E13
4FGL J2101.3+0912	-3333		0.0
4FGL J2101.4-2935	1.492		0.0
4FGL J2103.0+0342	-3333	LSP	1.7458221E13
4FGL J2103.2-2114	-3333		0.0
4FGL J2103.4-7816	-3333	LSP	3.89045158E12
4FGL J2103.7-1112	-3333		0.0
4FGL J2103.8-6233	-3333	ISP	8.5113803E14
4FGL J2104.0-3546	-3333	LSP	6.9984198E13
4FGL J2104.3-0212	-3333	HSP	3.54813395E15
4FGL J2104.7+0108	-3333	ISP	1.99526229E14
4FGL J2105.2-5143	-3333		0.0
4FGL J2106.9+2455	-3333	LSP	1.0964782E13
4FGL J2107.6-4148	-3333		0.0
4FGL J2108.2-2454	-3333		0.0
4FGL J2108.3-4824	-3333	LSP	6.9183098E13
4FGL J2108.5+1434	2.017	LSP	6.7608296E12
4FGL J2108.7-0250	0.149	HSP	8.317638E15
4FGL J2108.7+7532	-3333	LSP	5.7544022E13
4FGL J2108.9-6638	-3333	ISP	1.09647822E14
4FGL J2109.6+0440	-3333		0.0
4FGL J2109.7-4109	1.058	LSP	1.88364738E12
4FGL J2109.8-8618	-3333	HSP	2.2387211E15
4FGL J2110.2-1021	2.5004	LSP	1.86208708E12
4FGL J2110.3+0808	1.58	LSP	5.3088443E12
4FGL J2110.3+0404	-3333	ISP	4.05508532E14
4FGL J2112.7+0819	-3333	HSP	1.00000003E16
4FGL J2112.9-4818	-3333	LSP	2.26464188E13
4FGL J2113.9+1120	-3333	LSP	2.60615569E12
4FGL J2114.7+3130	-3333	LSP	4.16869384E12
4FGL J2114.8+2831	2.345	LSP	9.7723725E11
4FGL J2114.8+2026	-3333		0.0
4FGL J2115.2+1218	-3333	ISP	7.5857759E14
4FGL J2115.4+2932	1.514	LSP	4.16869384E12
4FGL J2115.6-4938	-3333		0.0
4FGL J2115.8+6753	-3333	LSP	3.9810719E13
4FGL J2115.9-0113	0.305	LSP	9.120108E13
4FGL J2116.2+3339	0.35	ISP	7.9432823E14
4FGL J2116.3+1015	-3333	ISP	3.01995156E14
4FGL J2117.8-1521	-3333	LSP	2.98538264E12
4FGL J2117.8-3243	0.215276	HSP	3.42767784E15
4FGL J2118.0+0019	0.463	LSP	6.2373484E12
4FGL J2118.2-5419	-3333		0.0
4FGL J2118.8-0723	0.260015	ISP	7.328245E14
4FGL J2119.0-3317	-3333	LSP	4.8977884E12
4FGL J2119.5-4541	-3333	LSP	5.1880021E13
4FGL J2119.6-1105	1.844	LSP	4.4668357E12
4FGL J2120.6-1254	0.582		0.0
4FGL J2120.6-6114	1.017	LSP	8.0352615E12
4FGL J2121.0+1901	2.18	LSP	6.6834394E12
4FGL J2123.6+0535	1.941	LSP	4.31519066E12
4FGL J2123.8-3148	-3333		0.0
4FGL J2126.1-3922	-3333		0.0
4FGL J2126.3-4605	1.67	LSP	3.16227768E12
4FGL J2126.5+1842	-3333		0.0
4FGL J2127.5-5744	-3333	LSP	5.7544022E13
4FGL J2127.7+3612	-3333	HSP	3.80189404E15
4FGL J2130.0+2610	-3333		0.0
4FGL J2130.2-7320	0.056502	HSP	3.16227758E15
4FGL J2130.4-4241	-3333		0.0
4FGL J2130.8-6623	-3333		0.0
4FGL J2131.0-2746	0.38	HSP	1.38038424E16
4FGL J2131.5-0916	0.449	HSP	2.92415246E16
4FGL J2131.7-2515	0.86		0.0
4FGL J2132.0-5418	-3333	LSP	4.7315126E12
4FGL J2133.0+2610	-3333	LSP	5.9566214E13
4FGL J2133.1+2529	-3333		0.0
4FGL J2133.6+8002	-3333	HSP	2.23872311E15
4FGL J2133.6+1439	-3333		0.0
4FGL J2133.9+6646	-3333	HSP	2.45470883E15
4FGL J2134.2-0154	1.283	LSP	8.3176378E12
4FGL J2134.3-6511	-3333	LSP	2.29086761E13
4FGL J2134.5-2130	-3333	ISP	1.4454397E14
4FGL J2135.3-5006	2.181	LSP	3.84591777E12
4FGL J2136.2+0032	1.941		0.0
4FGL J2136.2-0642	0.939939	LSP	9.5940059E12
4FGL J2137.4-3209	-3333		0.0
4FGL J2138.3+3556	-3333	ISP	1.8620871E14
4FGL J2138.8-2055	0.29		0.0
4FGL J2139.1+3724	-3333	LSP	1.49623627E13
4FGL J2139.2-2214	-3333	ISP	1.41253757E14
4FGL J2139.4-4235	-3333	ISP	2.51188646E14
4FGL J2139.9+3910	-3333		0.0
4FGL J2140.5-6731	-3333		0.0
4FGL J2141.4+2947	-3333		0.0
4FGL J2141.7-6410	-3333	LSP	1.0964782E13
4FGL J2141.8-3727	0.423	LSP	2.81838292E13
4FGL J2142.4+3659	-3333		0.0
4FGL J2142.5-2552	-3333		0.0
4FGL J2142.7-0437	0.344	LSP	2.96483144E13
4FGL J2142.8+1958	-3333	ISP	6.3095734E14
4FGL J2143.0-5501	1.92	LSP	3.1045596E12
