,Name,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),MDP99,Start Time (MJD),Start Time (s)
392,4FGL J0324.8+3412,0.0120272749905926,414623.4671156931,265850.29493752884,344736.0,34473600.0,57.0,4.203126074163338,55710.50001157408,4813387201.0
393,4FGL J0324.8+3412,0.0008193226878860535,424.73688140013013,18110.268401935326,5184.0,518400.0,0.8571428571428571,12.051349686203794,56265.50001157408,4861339201.0
394,4FGL J0324.8+3412,0.010674543516525812,62253.937788378535,235949.58495682062,58320.0,5832000.0,9.642857142857142,3.2876797605881984,56274.50001157408,4862116801.0
395,4FGL J0324.8+3412,0.07219251727141895,9487136.341713158,1595739.8516206818,1314144.0,131414400.0,217.28571428571428,1.5286630688430078,56450.00001157408,4877280001.0
396,4FGL J0324.8+3412,0.027292997195972127,4276441.475846967,603283.0678564897,1566864.0,156686400.0,259.07142857142856,3.4918813973914387,58161.50001157408,5025153601.0
397,4FGL J1829.5+4845,2.3778836144605786e-06,308.173716434091,49.41611863766438,1296000.0,129600000.0,214.28571428571428,32944.14090987389,54683.00001157408,4724611201.0
398,4FGL J1829.5+4845,1.0640802434768657e-06,67.57335178175488,22.11324188950095,635040.0,63504000.0,105.0,51533.74723988204,56238.50001157408,4859006401.0
399,4FGL J1829.5+4845,1.2471383924547494e-06,134.96032827788315,25.91747484374267,1082160.0,108216000.0,178.92857142857142,57397.67368134805,57047.00001157408,4928860801.0
400,4FGL J1829.5+4845,7.886083906891844e-07,41.290273563060595,16.388508485430908,523584.0,52358400.0,86.57142857142857,63138.838331439714,58356.50001157408,5042001601.0
401,4FGL J1829.5+4845,1.192119601878024e-06,56.237526946834656,24.774098832441528,471744.0,47174400.0,78.0,39646.30956088997,58973.00001157408,5095267201.0
402,4FGL J2009.4-4849,3.668568607254506e-05,5629.286459362178,803.3665127152343,1534464.0,153446400.0,253.71428571428572,2205.5368687635855,54782.00001157408,4733164801.0
403,4FGL J2009.4-4849,5.9154137122356995e-06,187.82621619090793,129.53949602766653,317520.0,31752000.0,52.5,6221.683998940727,56565.50001157408,4887259201.0
404,4FGL J2009.4-4849,1.2591053073757061e-05,1116.151527197498,275.72689738646335,886464.0,88646400.0,146.57142857142858,4883.767566864752,56967.50001157408,4921992001.0
405,4FGL J2009.4-4849,2.78367053707802e-05,3668.966845326017,609.5858988430167,1318032.0,131803200.0,217.92857142857142,2693.794793817974,57999.50001157408,5011156801.0
406,4FGL J0507.9+6737,8.942610938027436e-05,40239.173749173315,1979.7489753516354,4499712.0,449971200.0,744.0,1532.546947433984,54686.00001157408,4724870401.0
407,4FGL J0325.5-5635,3.8228366035954206e-05,5702.5100702368745,843.4485308350659,1491696.0,149169600.0,246.64285714285714,2071.2873874318984,55508.00001157408,4795891201.0
408,4FGL J0325.5-5635,0.00010032697278049334,22767.159802288243,2213.556229822905,2269296.0,226929600.0,375.2142857142857,973.6497641061204,57366.50001157408,4956465601.0
409,4FGL J0608.9-5456,0.00013860310838519177,1652.5925818983185,3074.841922776153,119232.0,11923200.0,19.714285714285715,162.6442147369981,57006.50001157408,4925361601.0
410,4FGL J0923.5+3852,1.063581977413764e-06,186.4978234411306,22.008824064770415,1753488.0,175348800.0,289.92857142857144,86038.59767184396,54728.00001157408,4728499201.0
